Protein	Gene	PROTEIN_ORIGINAL	x400x15-1	x400x15-2	x400x15-3	x400x5-1	x400x5-2	x400x5-3	x400xH15-1	x400xH15-2	x400xH15-3	x400xH5-1	x400xH5-2	x400xH5-3	x60kx15-1	x60kx15-2	x60kx15-3	x60kx5-1	x60kx5-2	x60kx5-3	x60kxH15-1	x60kxH15-2	x60kxH15-3	x60kxH5-1	x60kxH5-2	x60kxH5-3
P11117	ACP2	P11117	14.09005167	14.31909479	13.90521811	14.27235764	12.60397355	13.84813959	12.3500862	14.27825582	14.0606381	13.94902196	14.81474701	13.08483535	13.68528254	14.22227178	13.97492861	13.71289106	13.62320375	12.72924653	13.4733297	12.38306077	13.45727595	14.13947514	14.37904536	14.33050012
P11137	MAP2	P11137	14.94902951	14.55526433	14.44899055	13.56674712	15.51379255	14.94182538	15.42950931	NA	14.70488769	15.88666425	15.46236314	15.98071278	14.83681537	NA	13.47110137	15.46124972	NA	NA	13.4768479	14.80647197	13.84001102	14.20480533	14.29070122	16.20532439
P11142	HSPA8	P11142	18.81502813	18.64243096	18.69779403	18.45564057	18.6756776	18.67305057	18.87805508	18.71696898	18.84064149	18.68635085	18.75421556	18.83880948	18.70092134	18.78070743	18.66727709	18.77688989	18.90982876	18.80097519	18.65765558	18.84205261	18.76451942	18.89569106	18.64466574	18.93281952
P11142	HSPA8	P11142;P17066;P48741;P54652;P0DMV9;P0DMV8;P34931	23.42628533	23.22813257	23.30823631	23.31999747	23.27624078	23.05300854	23.56781505	23.44427223	23.24723247	23.36762768	23.16539666	20.78705465	23.33011132	23.31352139	23.28144076	23.02786484	23.61512609	23.47327874	23.59013514	23.27619448	23.42104712	23.07870261	23.48844277	23.21902867
P11142	HSPA8	P11142;P17066;P54652	18.32763539	18.27256849	18.23728608	17.51300138	18.60137883	18.78229332	18.93014027	19.02267524	18.80178817	18.5879899	18.65668704	19.08406777	18.44078355	18.61702668	18.45994631	18.94093494	18.90360444	18.54382458	18.62556615	19.19198123	18.83295985	19.82334747	18.69658969	19.13889093
P11142	HSPA8	P11142;P54652	21.81891658	21.71794802	21.74850103	21.79320891	21.84529208	21.67458925	21.736617	21.34699938	21.77449336	21.68121631	21.74067334	21.56517677	21.76056958	21.67300083	21.47740174	21.63339474	21.82521184	21.80484559	21.84143997	21.41586148	21.77933175	21.42690325	21.55402937	21.76520358
P11166	SLC2A1	P11166	16.06192755	16.19547751	16.0053855	15.95083853	16.48319462	16.35038551	15.34918313	15.50465198	15.62961152	15.76090071	15.9105619	15.83280249	16.40269044	16.04205094	15.99587322	16.55198611	16.15325913	16.26419963	15.75581286	15.50360826	15.78146731	15.49922815	15.72675828	15.8938972
P11171	EPB41	P11171	13.95423674	14.03533214	14.07698967	13.03555908	13.6578374	13.68389743	13.55016699	13.16950666	10.99058045	13.23063884	13.30139012	12.39848833	14.00978271	13.28958888	13.23905911	14.02716337	13.59832742	12.68990195	13.01093232	13.05152068	13.36545547	13.37944395	13.56169571	11.93088296
P11172	UMPS	P11172	15.23146535	15.12281887	15.1719241	15.6017098	15.19085771	15.2165039	14.50407912	14.65484551	14.85043569	14.90805711	14.89629347	14.86058277	15.10471012	15.12837779	15.20933112	15.2234112	14.53676082	15.06880811	14.56103892	14.98229818	15.01751661	13.92693433	14.59870387	14.86613529
P11177	PDHB	P11177	18.18602325	17.99045494	18.06080845	17.86773713	18.07290482	17.92367341	18.05204404	17.76548915	17.74838577	18.00719262	17.80732827	17.30833843	18.09483414	17.95779934	17.87013573	17.80315275	17.72600303	17.96692798	17.56125317	17.70992809	17.57744515	17.76473432	17.65308122	17.56570269
P11182	DBT	P11182	13.48226668	13.77012311	12.64947946	14.18115961	14.23893233	14.0306365	13.52372651	14.44713024	13.45666593	14.23794488	14.25640186	14.72312051	13.46297687	13.65090688	13.77662855	14.46183784	13.00191111	13.23087323	12.92244774	14.69793564	14.01758464	14.33220306	12.70821864	13.75682461
P11216	PYGB	P11216	17.06069037	17.06497442	17.28221816	17.40509304	17.21474616	17.2172236	16.7739121	16.61203222	16.90364364	16.87767885	16.83091006	16.7869103	16.90937341	17.04724589	17.12678869	17.12468201	17.0259558	17.16663384	16.76700339	16.53984111	16.92955603	16.29523287	16.71720688	16.68659722
P11216	PYGB	P11216;P11217	18.70456815	18.84411882	18.72864811	19.23029338	18.23042121	18.78344492	17.4868444	17.36480769	18.22920736	18.08677352	17.62771117	16.32334548	18.22372859	18.63328423	19.05414746	18.26265358	18.56869785	18.53008059	17.82826631	17.33145441	18.01679633	16.90705678	17.86414585	17.94183873
P11217	PYGM	P11217	15.72777162	15.54662634	15.61163143	15.22058683	15.29984388	15.57464301	15.77057591	16.04810078	15.63614892	16.00976756	15.8613824	15.81979787	15.74609298	15.70098989	15.05251006	16.1669982	16.04984471	15.46445492	15.63479825	15.57360182	15.96034664	NA	15.75015177	16.15245788
P11233	RALA	P11233	15.56798647	15.05885708	15.44577402	15.12921829	15.34060539	15.44835481	15.63016583	15.67646565	15.53888795	15.73996944	15.70655522	15.54270305	15.45933477	15.54090508	15.747289	15.69528066	15.5037824	15.42977868	15.06796266	15.61471404	15.73049361	15.83271301	15.62184159	16.07740402
P11234	RALB	P11234	15.38668947	15.99381753	15.87663919	14.60129083	15.00160644	15.02092632	15.59476039	15.57239416	14.7596203	15.7998655	15.95747138	16.00823271	14.8557366	15.87448558	15.17669752	15.39403214	14.99349401	16.07454447	15.55871727	14.38854569	15.94681934	15.19293601	15.33822336	15.63916076
P11234	RALB	P11234;P11233	12.08066786	12.3501678	NA	12.51650645	12.80766097	12.81370659	14.17566745	14.69666255	13.25203063	14.2141246	14.57734154	15.75605097	NA	12.81294908	12.22102061	14.42744402	13.15918682	NA	12.61202842	15.52842725	13.95653448	15.09982938	12.891453	14.6754729
P11274	BCR	P11274	12.36438381	13.15490471	13.0009786	13.39837234	13.93198053	13.51508013	11.86296366	12.71086506	12.88728744	13.83601834	13.4845823	13.59459559	12.52928906	13.54104081	13.1843272	13.50633045	12.10760859	13.51544906	12.91531695	13.36572246	12.4273566	12.12174758	13.24173498	13.36133659
P11274	BCR	P11274;Q12979	15.57084803	15.52865748	15.63381466	15.52273431	15.83063157	15.96066071	15.84090446	15.85502662	15.82337038	15.80919549	15.89891012	16.13268158	15.64336698	15.30402769	15.89421982	15.80243969	15.73430576	15.99753635	15.83946724	16.29780612	15.65541012	15.98480687	15.84407013	16.08652483
P11279	LAMP1	P11279	15.26401931	15.52355642	16.27706808	15.51285436	16.49908639	16.52677138	16.3100356	16.53159224	15.87173371	16.78402076	16.539537	14.85264912	16.11579048	16.18537802	16.39595768	16.70518626	15.95012955	15.19572713	16.08594516	15.574959	16.1057066	16.7421185	16.70945442	16.83372865
P11310	ACADM	P11310	16.80379226	16.73999575	16.93620927	16.89965681	16.90028468	16.93112996	16.86444018	16.8560424	16.65130349	16.7785238	16.90574388	16.74751808	16.79235339	16.85811994	16.87267099	16.8341928	16.69340128	16.79093153	16.21405957	16.5946228	16.52986202	16.66700931	16.32754281	16.47265608
P11387	TOP1	P11387	16.40700346	16.28510468	16.40845059	15.86660708	16.17781181	16.2997216	16.25489636	16.34637326	16.23915474	16.25441061	16.33382477	16.55507477	16.47734968	16.29227608	15.8254336	16.42981565	16.28387357	16.32548385	16.14271429	16.19831798	16.04789328	16.43318281	16.07605502	16.18677369
P11387	TOP1	P11387;Q969P6	17.63084803	17.44532593	17.58859881	17.27918175	16.87503798	17.19590797	14.40890877	NA	17.50740715	17.32191244	17.10262021	15.76150859	17.73877377	17.46517335	17.64794687	17.21267649	16.99018124	NA	NA	15.96642655	10.90945158	17.30583532	9.205876991	NA
P11388	TOP2A	P11388	14.75690466	14.84709748	14.98173627	14.26200089	14.98976396	15.07824669	14.43295385	14.76842437	14.69939134	15.07382938	15.00056537	15.14925345	14.97771592	15.19503137	15.30553235	15.08420584	14.9765975	15.20375594	14.32922363	15.0296689	14.76556898	14.7027761	14.53368077	14.55772871
P11388	TOP2A	P11388;Q02880	14.83724001	15.36505909	14.88077671	15.54273097	14.88442383	15.38185442	14.23651326	14.97187788	15.23769647	15.68140441	14.76122321	13.43575263	15.14491907	15.20532503	15.81800104	14.78660198	15.24654515	15.50962923	12.91615156	15.30981741	15.66045608	14.77740797	15.32574321	14.87188188
P11413	G6PD	P11413	16.54737827	16.63414043	16.67663118	16.95873242	16.4830652	16.50911658	15.99471011	16.06430659	16.01900769	16.30192564	16.26968581	15.73652546	16.27515036	16.38785401	16.41404731	16.39936406	16.14210181	16.22692893	16.05274486	15.76814817	16.10213427	15.42311593	16.03981563	16.24624533
P11441	UBL4A	P11441	16.40066738	16.3446531	16.22591457	16.04410414	16.58888797	16.34770244	16.25720653	16.53404592	16.40246979	16.6128462	16.55189401	15.91388172	16.52446026	16.39035698	15.82982962	16.21574429	16.52320204	16.09707203	16.10646355	16.22315236	16.13267365	16.46849158	16.58878406	16.54623546
P11474	ESRRA	P11474	12.71037678	NA	12.94296273	NA	11.50321453	12.7304057	14.80939682	14.37967888	12.82770894	NA	NA	NA	13.14931177	NA	12.48609372	13.3370452	NA	11.8775101	11.48528193	NA	13.42322958	12.58912226	12.54003364	12.41948983
P11474	ESRRA	P11474;O95718	NA	NA	12.92673094	NA	12.80693627	NA	NA	NA	NA	11.89034617	11.91566681	NA	NA	NA	11.60823399	11.91923054	NA	NA	11.20053498	11.02410253	NA	NA	NA	NA
P11498	PC	P11498	15.62430103	15.73364287	15.88188092	15.95419047	15.48140588	15.65129612	15.15583887	15.06796287	15.36436003	15.29206541	15.37286284	14.98939914	15.54712417	15.6031863	15.74349353	15.20219315	15.03522842	15.61468489	15.01308589	14.63821423	15.22046138	14.87820599	15.00932709	14.92737608
P11586	MTHFD1	P11586	16.7973563	16.66119592	16.70987648	16.8537671	16.94487465	16.9821489	16.5981482	16.73246071	16.63234053	16.41752115	16.60342406	16.62382184	16.81018617	16.84019488	16.80836382	16.91861722	16.89821362	16.84582273	16.55724429	16.75693463	16.69662036	16.7242482	16.47507798	16.7170244
P11717	IGF2R	P11717	14.17171645	14.06769851	14.22282103	14.13961292	14.27787645	14.45438669	14.62412698	14.68716398	14.70164967	14.81290751	15.00872762	15.16554492	14.50636536	14.67577079	14.70120205	14.77160286	14.51396147	14.71695759	14.71558931	15.09676175	15.04330335	14.82072174	14.95399829	15.01456352
P11766	ADH5	P11766	16.03355629	16.15518045	16.04287785	16.54274304	16.56140884	16.46387784	15.86590649	16.01232407	15.97641019	15.95864306	16.14770765	16.44644632	16.08769525	16.25891512	16.08332378	16.3771658	15.99084109	15.97482072	15.71846694	16.28347038	16.1273536	15.60501177	16.04148283	16.14730571
P11908	PRPS2	P11908	15.23454751	15.1459395	15.35406447	14.61281015	14.71250803	14.45073324	15.00448337	14.79783777	15.06917234	14.84037587	14.96210838	15.10788381	15.46334039	15.3804202	15.24628347	15.3675585	15.2610733	15.22927009	15.38277921	15.13041453	15.42364496	15.01840236	14.85758434	14.93658704
P11940	PABPC1	P11940	16.31881138	16.78537809	16.85483557	16.52176966	16.44216656	16.77243934	16.92151235	16.64223776	16.87011391	16.87780643	16.77498869	16.56922905	16.59644376	15.80654584	16.5907349	16.42964006	16.1761233	16.68714456	16.42012491	17.17227254	16.93683262	16.95443227	16.92174558	17.10379289
P11940	PABPC1	P11940;Q13310	16.28718381	15.90569302	16.5184969	16.36667196	16.43068302	16.71816739	16.36654467	16.2608743	16.3302835	16.17496328	16.58727097	16.26973021	16.4542877	16.40417526	16.35963311	16.57342712	16.22426267	16.43700482	16.22545983	16.44792507	16.68019021	16.43277896	16.08839387	16.45862939
P11940	PABPC1	P11940;Q4VXU2	18.72237712	NA	18.47018296	19.19851128	18.23339069	18.07970076	19.31144481	12.14762997	NA	18.38045618	18.26795893	15.80432039	12.75345596	18.86759784	17.96378523	17.88592767	19.21390896	19.19214117	19.52581252	17.97909788	18.81396937	19.20808102	19.2980179	18.70213138
P11940	PABPC1	P11940;Q4VXU2;Q96DU9	17.76223452	17.5765671	17.73187222	17.50519183	17.76601148	17.90254299	17.71719462	18.11925034	18.01621921	18.01633875	17.99134787	18.2983749	17.80516512	17.88122362	17.28939644	17.56516674	17.96013962	17.77301787	17.61269192	17.88538126	18.02535196	17.92758635	17.72089035	18.16865346
P11940	PABPC1	P11940;Q9H361	17.50560374	17.6724886	17.35640211	17.66909957	17.20140542	17.29196044	17.12862271	17.21692966	17.11197136	16.90384982	17.0240488	16.18737101	17.40437669	17.23591616	17.24745973	17.13623005	17.1792365	17.11759426	16.92220883	16.49739302	17.03293086	16.6504813	16.89168457	17.11642014
P11940	PABPC1	P11940;Q9H361;Q13310	13.37659219	13.34946052	13.43463397	12.96894469	14.2499786	14.1943887	16.39965316	16.09202672	14.22221143	15.71629067	15.36947718	16.83885757	14.93058514	14.56578203	14.28837085	15.66119663	16.28230559	15.99009315	13.20828891	16.3163478	15.29581293	14.73402797	14.74109974	15.7195793
P11940	PABPC1	P11940;Q9H361;Q4VXU2	19.95310061	19.70241339	19.68026721	19.55095446	18.79563856	18.38646663	19.86675843	19.74573265	19.72978718	19.76602315	19.28265931	NA	19.90217665	19.66310234	19.40959422	19.46424919	NA	19.69596691	19.69868385	NA	19.48566682	9.890570797	19.62853168	19.53825785
P11940	PABPC1	P11940;Q9H361;Q4VXU2;Q13310	15.33510208	18.0234557	10.14612871	18.15192793	17.9278756	16.12310882	NA	15.4315226	17.77367511	15.4759802	15.39747016	15.16880467	14.72675805	18.14236113	15.13190992	15.36776637	15.43719792	16.8190276	18.06831455	15.49389943	15.14217995	15.12313467	15.47265526	15.50026184
P12004	PCNA	P12004	18.85653077	18.69773724	18.78526042	18.73770236	18.99781194	19.02413322	18.48369388	18.64624527	18.43616114	18.38293616	18.64922928	18.35970442	18.99529715	19.00031657	18.79943903	18.91710466	18.96659548	19.05269352	18.6025741	18.48626093	18.34309925	18.58640285	18.57877331	18.57268255
P12074	COX6A1	P12074	17.12215501	17.42429246	17.22759687	17.33765739	17.73202091	17.83950934	16.20376816	16.20217925	16.57823699	17.33850284	16.59485777	17.89752623	16.76936118	17.21959987	17.518076	17.35500795	17.25732761	16.63778797	16.81196963	17.25124124	16.72635216	17.13910595	16.34081154	16.44205618
P12081	HARS1	P12081	14.96155853	14.85568032	14.8958177	15.29541421	14.52802903	15.26967538	14.80773557	15.17866582	14.59542874	14.92001765	15.14116776	14.79759063	15.0212854	14.99437508	15.02797606	15.24907413	14.69308202	14.87126528	14.65026455	14.88181508	15.20147602	14.65148022	14.72588699	14.90895772
P12081	HARS1	P12081;P49590	17.55274812	17.41628687	17.26180826	17.79609736	16.95342105	17.014854	17.17500975	17.34512131	17.38516071	17.22059715	16.96369178	16.76906302	17.51012176	17.22760796	17.38009997	17.26802799	17.59858818	17.53837339	17.41617966	16.99833051	17.18775945	16.90149844	17.43509166	16.54768545
P12235	SLC25A4	P12235	16.4639518	16.52707831	16.28147624	16.13524092	16.07876792	16.30569432	15.85266836	15.82521747	16.23852149	16.19660962	16.35478096	15.37461038	16.11459228	16.27795489	16.50827881	15.95886699	15.88782473	16.28824169	15.77042693	15.41780111	15.73149766	15.7463504	16.03262034	15.84294654
P12235	SLC25A4	P12235;P05141;P12236	16.81152693	16.91268274	16.79558596	16.76612182	16.67588125	17.14144208	16.63720789	16.84043516	17.17175507	17.14235855	17.25683836	17.90440583	16.89693942	16.73841672	16.54953533	16.92259482	16.43470213	16.72228511	16.49641834	16.42297352	17.29582091	17.50269346	16.84422772	16.94898139
P12235	SLC25A4	P12235;P12236	15.83386703	15.920451	15.99453043	15.76020119	14.94244767	15.56005657	15.41309823	15.51774495	16.03092675	15.58846751	16.00074344	13.71719785	15.59692625	15.87592172	16.2976257	15.64450434	15.57235278	15.94666231	15.94024844	15.04256581	16.02965447	15.91060258	15.90602711	15.66876415
P12235	SLC25A4	P12235;Q9H0C2;P05141;P12236	15.17198249	15.04623183	15.22735556	14.57135221	15.7385455	15.74940959	15.37802602	15.4149333	15.34477921	15.61187195	15.59943072	15.27692708	15.28832928	15.21465066	15.27863746	15.55503195	15.09420202	15.40834021	15.08962837	15.06990581	15.40002366	15.22039239	15.18212218	15.10972388
P12236	SLC25A6	P12236	15.94169402	16.34454155	16.80363366	16.60563593	16.16093208	16.86635855	16.42611355	16.75342132	16.55686852	16.86515919	16.92749902	16.90601864	16.36815276	16.74726325	16.6975506	16.57351928	16.42827464	16.42267985	16.69550757	16.74542643	16.94551796	16.94547997	16.39635321	16.72477951
P12268	IMPDH2	P12268	17.35413962	17.36602415	17.4553825	17.4947605	17.58909123	17.57141722	17.06092131	17.0294262	17.07593849	17.10537272	17.1178378	17.53853624	17.46091048	17.37800116	17.35221675	17.59815259	17.32171847	17.44751873	16.83612334	17.48562894	17.12223233	17.19395336	16.90419003	17.23938952
P12270	TPR	P12270	15.19586829	15.25526069	15.16754919	15.01956936	15.49779042	15.43213181	15.74121321	15.8480228	15.70682686	15.89220393	15.92079934	15.74277412	15.30485055	15.46252298	15.4834856	15.42064774	15.38184985	15.50240474	15.45634285	15.60395911	15.61777978	15.88745408	15.56863894	15.66518137
P12429	ANXA3	P12429	17.33732315	17.33752477	17.24026826	17.34354657	17.27291483	17.50585104	17.55583022	17.69436978	17.66004832	17.68816362	17.58496338	17.3565698	17.48260494	17.44018652	17.41726147	17.51115832	17.45177133	17.40020206	17.74144732	17.63751564	18.0075006	17.95783127	17.78841627	17.846249
P12532	CKMT1B	P12532	16.92130605	16.89863669	16.73330446	16.47831889	17.06871996	17.25963381	16.67690963	16.99416517	16.97044113	17.22411277	17.10428755	17.41739974	16.69286891	16.72104701	16.81669963	16.55482061	16.83490318	16.77561805	16.41230055	16.76737843	17.01475689	16.88068787	16.73661109	16.76546157
P12532	CKMT1B	P12532;P17540	16.70641886	17.06181254	17.08719877	17.02283361	17.11521606	17.00020919	16.77290755	17.05723446	17.00638059	16.95382545	17.13910791	16.35599773	16.9562105	17.02551887	17.16510458	16.94365044	16.74371094	17.03287679	16.82725392	16.39036572	17.00452353	16.76048509	16.87161707	16.66619282
P12694	BCKDHA	P12694	15.03504839	15.06007325	14.76368709	14.22313825	14.62911606	15.44711183	15.00269551	14.94103757	15.16321847	15.28877635	15.07244059	15.39305263	14.60478554	13.8068142	14.36948681	14.41594028	14.79083716	14.70684188	14.47395503	14.96067683	14.88132032	14.89532157	14.68111731	14.87945241
P12814	ACTN1	P12814	17.36301122	17.26077786	17.18322887	17.30420973	17.37861307	17.40064796	17.41949093	17.32127686	17.31813041	17.59154083	17.5239618	17.67011489	17.49643397	17.46131759	17.50689398	17.56114413	17.52661306	17.54723399	17.51324072	17.81380738	17.73319941	17.68815053	17.58645206	17.72601146
P12814	ACTN1	P12814;P35609	16.92326374	16.16615427	17.18388033	16.48047789	16.1731374	16.40508013	15.85034392	16.2639546	16.77562107	16.02391985	16.37639135	16.14774921	16.78698402	16.88440377	16.67274476	16.25176134	16.55311197	16.22282079	16.56110569	15.94117473	16.60440461	15.78706265	16.71501355	16.33832468
P12814	ACTN1	P12814;P35609;Q08043	17.27597367	16.93017795	17.75414789	17.03314982	17.18826931	17.07854959	17.30543988	16.87325184	17.2459232	17.41382399	17.08607915	15.36879692	17.14033653	17.75211334	17.26301113	17.19428383	17.54259385	17.60698078	17.62570887	17.39099078	17.73470888	17.57741493	17.41950253	16.21477614
P12830	CDH1	P12830	15.07499486	14.7028918	13.39912812	14.67300794	15.48153822	15.3421908	15.18056275	14.82636946	15.13784338	15.68456845	15.46375788	15.49341424	14.50223154	14.12270384	14.34072047	15.22870658	12.69901414	14.60229417	13.99177424	15.31002886	14.98600351	15.47167042	15.45635014	15.63371632
P12883	MYH7	P12883	15.29904038	14.85609073	12.95583163	12.85079787	NA	13.84936817	15.0287931	15.19848027	14.67302538	14.08634866	13.22126657	NA	13.42957078	15.09643924	14.38848715	15.18623812	13.11635556	13.02857991	14.03986814	NA	12.82337978	15.19943376	14.93810773	13.62335736
P12931	SRC	P12931	13.81454441	13.03032548	14.38818804	12.75415502	12.9062273	12.12518197	10.5016285	11.25358674	12.09792632	11.141738	12.02785668	12.40839794	13.34024416	12.14434032	14.69022929	12.3040957	12.09165507	13.07070903	11.11106352	12.49277126	13.03251346	11.80952634	13.23479088	12.07774088
P12931	SRC	P12931;P07947	17.65858102	NA	15.72668686	NA	14.58595139	NA	NA	NA	NA	17.66025064	16.72675909	NA	NA	10.68374069	17.82672778	NA	16.10617232	NA	NA	NA	NA	NA	15.59483354	NA
P12931	SRC	P12931;P07947;P06241	17.67767076	NA	17.50088139	12.33926128	16.93570076	17.35358582	13.12679764	17.52392794	17.28547716	NA	16.85793235	16.16126379	NA	NA	17.14354744	NA	NA	16.80591814	NA	16.43914797	14.39018137	NA	NA	NA
